time	V(pwm)	V(tri)
2.256233394830620e-008	3.366852e-001	4.547844e-001
2.347620110405952e-008	3.387127e-001	4.651319e-001
2.482625811505675e-008	3.403566e-001	4.798307e-001
2.677826792948184e-008	3.400471e-001	5.001135e-001
3.013364099357354e-008	3.329706e-001	5.332231e-001
3.641473357580815e-008	3.059163e-001	5.926352e-001
4.379533079689329e-008	2.600975e-001	6.607803e-001
5.212989164277320e-008	1.991207e-001	7.369524e-001
6.131553089796262e-008	1.312125e-001	8.205445e-001
7.083473810053515e-008	6.694678e-002	9.068341e-001
7.691527777757872e-008	3.294313e-002	9.617526e-001
8.090796208345332e-008	1.672844e-002	9.977094e-001
8.431244367433100e-008	8.246803e-003	1.028303e+000
8.804520946691479e-008	3.310672e-003	1.061790e+000
9.006785020212186e-008	2.008575e-003	1.079908e+000
9.244248234098372e-008	1.290791e-003	1.101150e+000
9.496836530096247e-008	8.736876e-004	1.123713e+000
9.876234205265906e-008	5.519877e-004	1.157549e+000
1.027522961074527e-007	3.824848e-004	1.193054e+000
1.099109900049656e-007	2.445467e-004	1.256582e+000
1.164256309494951e-007	1.844917e-004	1.314196e+000
1.261572328647686e-007	1.453978e-004	1.399900e+000
1.366514120183323e-007	1.255446e-004	1.491833e+000
1.533501915644771e-007	1.123979e-004	1.637140e+000
1.722881999597501e-007	1.065673e-004	1.800295e+000
2.047989719242336e-007	1.037618e-004	2.071060e+000
2.435041618234006e-007	1.030838e-004	2.340862e+000
2.844422476155315e-007	1.031399e-004	2.492775e+000
3.301311802769958e-007	1.032393e-004	2.512895e+000
3.622527619394935e-007	1.032925e-004	2.502762e+000
4.085323189334801e-007	1.033679e-004	2.510403e+000
4.604422553427213e-007	1.034551e-004	2.514691e+000
5.140561289491460e-007	1.035441e-004	2.513995e+000
6.211995247061128e-007	1.037278e-004	2.520486e+000
7.759082635966562e-007	1.039937e-004	2.526754e+000
9.325291855439398e-007	1.042687e-004	2.533071e+000
1.192162480133878e-006	1.047347e-004	2.544389e+000
1.516758323702047e-006	1.054524e-004	2.557831e+000
2.009873059073781e-006	1.075708e-004	2.578688e+000
2.545602103112960e-006	1.117999e-004	2.601132e+000
3.104624071901182e-006	1.173529e-004	2.624622e+000
3.740687620123579e-006	1.236782e-004	2.651298e+000
4.358239154064641e-006	1.297532e-004	2.677246e+000
5.204661670042113e-006	1.380588e-004	2.712716e+000
6.271071627472645e-006	1.484691e-004	2.757501e+000
7.767344873224032e-006	1.630275e-004	2.820253e+000
1.010608552099113e-005	1.856718e-004	2.918405e+000
1.374158332782806e-005	2.206537e-004	3.070905e+000
2.000000000000000e-005	2.814095e-004	3.333160e+000
2.066197809306574e-005	2.871188e-004	3.361091e+000
2.198593427919720e-005	2.993766e-004	3.416720e+000
2.463384665146014e-005	3.243657e-004	3.527755e+000
2.992967139598600e-005	3.740054e-004	3.749774e+000
3.692076187004347e-005	4.390354e-004	4.042752e+000
4.020481156339182e-005	4.693545e-004	4.180281e+000
4.242698045963761e-005	4.897487e-004	4.273234e+000
4.390589729381863e-005	5.032747e-004	4.335002e+000
4.506653021283656e-005	5.138638e-004	4.383374e+000
4.591507665454734e-005	5.215923e-004	4.418649e+000
4.645632861342631e-005	5.265169e-004	4.441076e+000
4.657356677966648e-005	5.275825e-004	4.445927e+000
4.680804311214684e-005	5.297124e-004	4.455608e+000
4.717909319120770e-005	5.330823e-004	4.470865e+000
4.741251914674809e-005	5.352015e-004	4.480430e+000
4.744830816841534e-005	5.355263e-004	4.481890e+000
4.751988621174984e-005	5.361759e-004	4.484800e+000
4.764696778894861e-005	5.373289e-004	4.489958e+000
4.766415305170937e-005	5.374848e-004	4.490653e+000
4.769852357723090e-005	5.377966e-004	4.492041e+000
4.776726462827396e-005	5.384201e-004	4.494813e+000
4.780155949196084e-005	5.387311e-004	4.496207e+000
4.783181195869826e-005	5.390055e-004	4.497467e+000
4.785847438828799e-005	5.392473e-004	4.498633e+000
4.788842445636849e-005	5.395189e-004	4.500031e+000
4.792279596217073e-005	5.398306e-004	4.501721e+000
4.795915097814839e-005	5.401602e-004	4.503438e+000
4.800151507293583e-005	5.405443e-004	4.505067e+000
4.805480251293865e-005	5.410274e-004	4.506508e+000
4.810717063524279e-005	5.415021e-004	4.507298e+000
4.820497719365816e-005	5.423886e-004	4.506878e+000
4.840059031048890e-005	5.441612e-004	4.502507e+000
4.840553801893341e-005	5.442061e-004	4.502344e+000
4.841543343582243e-005	5.442958e-004	4.501958e+000
4.843522426960047e-005	5.444750e-004	4.501134e+000
4.845250545085901e-005	5.446316e-004	4.500316e+000
4.846536455617694e-005	5.447481e-004	4.499610e+000
4.847966914829980e-005	5.448777e-004	4.498759e+000
4.849023068787850e-005	5.449734e-004	4.498137e+000
4.849743432958962e-005	5.450386e-004	4.497747e+000
4.850704057131240e-005	5.451256e-004	4.497282e+000
4.851613385473847e-005	5.452080e-004	4.496885e+000
4.852727577809040e-005	5.453089e-004	4.496430e+000
4.854084121014433e-005	5.454318e-004	4.495884e+000
4.855682518786378e-005	5.455766e-004	4.495225e+000
4.858050473701883e-005	5.457911e-004	4.494224e+000
4.860483215066550e-005	5.460114e-004	4.493194e+000
4.869725232178471e-005	5.468484e-004	4.489308e+000
5.017498440737509e-005	5.602076e-004	4.427174e+000
5.165271649296546e-005	5.735255e-004	4.365045e+000
5.313044857855584e-005	5.868019e-004	4.302919e+000
5.460818066414622e-005	6.000369e-004	4.240798e+000
5.608591274973659e-005	6.132306e-004	4.178681e+000
5.756364483532697e-005	6.263828e-004	4.116569e+000
5.904137692091734e-005	6.394937e-004	4.054461e+000
6.880700192091733e-005	7.254548e-004	3.644086e+000
7.857262692091733e-005	8.101231e-004	3.233846e+000
8.833825192091732e-005	8.933367e-004	2.823758e+000
9.810387692091732e-005	9.751074e-004	2.413821e+000
1.078695019209173e-004	1.055448e-003	2.004035e+000
1.176351269209173e-004	1.134381e-003	1.594408e+000
1.274007519209173e-004	1.213757e-003	1.185028e+000
1.371663769209173e-004	1.296791e-003	7.759548e-001
1.377337447156635e-004	1.303390e-003	7.522159e-001
1.388684803051558e-004	1.320870e-003	7.047836e-001
1.391521642025289e-004	1.326216e-003	6.929325e-001
1.397195319972751e-004	1.340473e-003	6.692543e-001
1.408542675867675e-004	1.380983e-003	6.219716e-001
1.419116292367861e-004	1.437988e-003	5.780261e-001
1.425853552051663e-004	1.488718e-003	5.501074e-001
1.426881814346651e-004	1.499565e-003	5.458648e-001
1.428252830739969e-004	1.515410e-003	5.402176e-001
1.430994863526604e-004	1.549711e-003	5.289446e-001
1.431591122892667e-004	1.557851e-003	5.264994e-001
1.432783641624794e-004	1.575660e-003	5.216241e-001
1.434404179748327e-004	1.601612e-003	5.150200e-001
1.435576276095620e-004	1.621595e-003	5.102597e-001
1.435769605611963e-004	1.625061e-003	5.094771e-001
1.436156264644650e-004	1.632260e-003	5.079161e-001
1.436929582710024e-004	1.647044e-003	5.047935e-001
1.437307302295659e-004	1.654504e-003	5.032479e-001
1.437590382737947e-004	1.660330e-003	5.020465e-001
1.437862779650808e-004	1.666240e-003	5.008205e-001
1.438181724254579e-004	1.673671e-003	4.992876e-001
1.438521159007972e-004	1.682194e-003	4.976290e-001
1.438957598656143e-004	1.693419e-003	4.957139e-001
1.439386646710589e-004	1.703377e-003	4.942859e-001
1.439908512785269e-004	1.712716e-003	4.931381e-001
1.440552164304108e-004	1.719179e-003	4.926106e-001
1.441839467341785e-004	1.722665e-003	4.933780e-001
1.442093181157520e-004	1.721262e-003	4.939396e-001
1.442600608788992e-004	1.714782e-003	4.956468e-001
1.443148519983892e-004	1.706412e-003	4.975462e-001
1.443222732735230e-004	1.705191e-003	4.978288e-001
1.443371158237904e-004	1.702652e-003	4.984732e-001
1.443587847293807e-004	1.698704e-003	4.995129e-001
1.443738974029088e-004	1.695681e-003	5.003156e-001
1.443864850499978e-004	1.692902e-003	5.010392e-001
1.444015353872278e-004	1.689343e-003	5.019200e-001
1.444074929798605e-004	1.687870e-003	5.022484e-001
1.444154824080561e-004	1.685857e-003	5.026468e-001
1.444246799183896e-004	1.683581e-003	5.030633e-001
1.444360367693270e-004	1.680903e-003	5.035381e-001
1.444473471322115e-004	1.678446e-003	5.039955e-001
1.444648915428035e-004	1.674972e-003	5.047126e-001
1.444816573624515e-004	1.671886e-003	5.054157e-001
1.445127780489041e-004	1.666392e-003	5.067356e-001
1.445410867090432e-004	1.661513e-003	5.079292e-001
1.446562711569004e-004	1.642692e-003	5.127693e-001
1.447734054120586e-004	1.625214e-003	5.176952e-001
1.449738463263743e-004	1.598607e-003	5.261228e-001
1.453614293484226e-004	1.557094e-003	5.424195e-001
1.461365953925194e-004	1.500888e-003	5.750114e-001
1.476869274807129e-004	1.445503e-003	6.401920e-001
1.507875916570998e-004	1.416816e-003	7.705410e-001
1.551995337848753e-004	1.430317e-003	9.559868e-001
1.621104552566473e-004	1.477362e-003	1.246405e+000
1.718760802566473e-004	1.548159e-003	1.656667e+000
1.816417052566473e-004	1.618156e-003	2.066789e+000
1.914073302566473e-004	1.686882e-003	2.476759e+000
2.011729552566473e-004	1.754342e-003	2.886578e+000
2.109385802566473e-004	1.820557e-003	3.296242e+000
2.207042052566474e-004	1.885545e-003	3.705711e+000
2.304698302566474e-004	1.949645e-003	4.114985e+000
2.309275939285224e-004	1.952581e-003	4.134155e+000
2.315379454910223e-004	1.956521e-003	4.159708e+000
2.327586486160223e-004	1.964386e-003	4.210781e+000
2.352000548660223e-004	1.980070e-003	4.312804e+000
2.368773574135632e-004	1.990812e-003	4.382745e+000
2.378822201698132e-004	1.997233e-003	4.424534e+000
2.380171038103315e-004	1.998093e-003	4.430129e+000
2.382868710913681e-004	1.999811e-003	4.441285e+000
2.388264056534414e-004	2.003247e-003	4.463530e+000
2.391567659010282e-004	2.005350e-003	4.477100e+000
2.392012254914394e-004	2.005633e-003	4.478919e+000
2.392901446722617e-004	2.006198e-003	4.482543e+000
2.394292535571470e-004	2.007083e-003	4.488194e+000
2.395394211856179e-004	2.007783e-003	4.492652e+000
2.395595318549154e-004	2.007911e-003	4.493464e+000
2.395997531935105e-004	2.008167e-003	4.495085e+000
2.396266501661653e-004	2.008338e-003	4.496180e+000
2.396580485268488e-004	2.008537e-003	4.497492e+000
2.396872440278455e-004	2.008723e-003	4.498777e+000
2.397187755733315e-004	2.008923e-003	4.500264e+000
2.397530409429959e-004	2.009141e-003	4.501949e+000
2.397915159896843e-004	2.009385e-003	4.503729e+000
2.398330857453391e-004	2.009649e-003	4.505259e+000
2.398852960149972e-004	2.009981e-003	4.506588e+000
2.399407968112572e-004	2.010334e-003	4.507313e+000
2.400490688813993e-004	2.011021e-003	4.506771e+000
2.401925032257092e-004	2.011932e-003	4.503598e+000
2.401987653015515e-004	2.011972e-003	4.503406e+000
2.402112894532360e-004	2.012051e-003	4.502979e+000
2.402363377566051e-004	2.012210e-003	4.502029e+000
2.402608982978886e-004	2.012366e-003	4.500952e+000
2.402776815311098e-004	2.012473e-003	4.500105e+000
2.402900683456515e-004	2.012551e-003	4.499410e+000
2.403075712954667e-004	2.012663e-003	4.498383e+000
2.403154204876355e-004	2.012712e-003	4.497938e+000
2.403230372127121e-004	2.012761e-003	4.497545e+000
2.403322908348028e-004	2.012820e-003	4.497114e+000
2.403425666130168e-004	2.012885e-003	4.496675e+000
2.403536211290471e-004	2.012955e-003	4.496226e+000
2.403694160348672e-004	2.013055e-003	4.495585e+000
2.403852817629439e-004	2.013156e-003	4.494925e+000
2.404089118481321e-004	2.013306e-003	4.493923e+000
2.404346208724936e-004	2.013469e-003	4.492836e+000
2.405364598458450e-004	2.014115e-003	4.488556e+000
2.419869828769991e-004	2.023301e-003	4.427566e+000
2.434375059081532e-004	2.032456e-003	4.366579e+000
2.448880289393074e-004	2.041579e-003	4.305598e+000
2.463385519704614e-004	2.050671e-003	4.244620e+000
2.477890750016155e-004	2.059731e-003	4.183647e+000
2.492395980327697e-004	2.068760e-003	4.122678e+000
2.506901210639238e-004	2.077758e-003	4.061713e+000
2.604557460639238e-004	2.137808e-003	3.651337e+000
2.702213710639238e-004	2.196865e-003	3.241094e+000
2.799869960639238e-004	2.254810e-003	2.831003e+000
2.897526210639238e-004	2.311662e-003	2.421063e+000
2.995182460639238e-004	2.367447e-003	2.011275e+000
3.092838710639238e-004	2.423904e-003	1.601644e+000
3.190494960639238e-004	2.483024e-003	1.192139e+000
3.191067165229082e-004	2.483482e-003	1.189739e+000
3.196407741400957e-004	2.488933e-003	1.167352e+000
3.202511257025957e-004	2.496782e-003	1.141769e+000
3.214718288275957e-004	2.516033e-003	1.090604e+000
3.217770046088457e-004	2.522341e-003	1.077813e+000
3.223873561713457e-004	2.540607e-003	1.052235e+000
3.236080592963456e-004	2.616969e-003	1.001085e+000
3.260494655463456e-004	2.975987e-003	8.988112e-001
3.274950958235716e-004	3.502279e-003	8.382723e-001
3.283466186818353e-004	4.201998e-003	8.026275e-001
3.290061638152429e-004	5.241553e-003	7.750291e-001
3.295054806425174e-004	6.644957e-003	7.541425e-001
3.299459229886283e-004	8.797083e-003	7.357247e-001
3.303503107826880e-004	1.190101e-002	7.188198e-001
3.305386457234595e-004	1.399506e-002	7.109486e-001
3.306600893119982e-004	1.575326e-002	7.058740e-001
3.307377110290648e-004	1.713545e-002	7.026309e-001
3.308009385955573e-004	1.876579e-002	6.999894e-001
3.308505819678953e-004	2.122710e-002	6.979156e-001
3.308982391584688e-004	2.615063e-002	6.959249e-001
3.309550049998908e-004	3.720508e-002	6.935538e-001
3.310136741150512e-004	5.709565e-002	6.911034e-001
3.310822719154352e-004	9.473784e-002	6.882385e-001
3.311703220236737e-004	1.594674e-001	6.845616e-001
3.311790656693972e-004	1.672344e-001	6.841964e-001
3.311965529608442e-004	1.848706e-001	6.834662e-001
3.312315275437384e-004	2.220350e-001	6.820059e-001
3.312402711894619e-004	2.318712e-001	6.816408e-001
3.312577584809089e-004	2.524106e-001	6.809106e-001
3.312621303037707e-004	2.576586e-001	6.807281e-001
3.312663275289840e-004	2.627830e-001	6.805528e-001
3.312682142270988e-004	2.650996e-001	6.804741e-001
3.312689053888782e-004	2.659518e-001	6.804453e-001
3.312691235696058e-004	2.662213e-001	6.804361e-001
3.312709911337239e-004	2.685345e-001	6.803581e-001
3.312728586978421e-004	2.708589e-001	6.802802e-001
3.312747262619603e-004	2.731946e-001	6.802022e-001
3.312765938260785e-004	2.755414e-001	6.801242e-001
3.312784613901966e-004	2.778995e-001	6.800463e-001
3.312803289543148e-004	2.802687e-001	6.799683e-001
3.312821965184330e-004	2.826492e-001	6.798903e-001
3.312881001809460e-004	2.902188e-001	6.796438e-001
3.312895760965743e-004	2.921247e-001	6.795822e-001
3.312899450754813e-004	2.926034e-001	6.795668e-001
3.312906830332954e-004	2.935618e-001	6.795360e-001
3.312908675227490e-004	2.938016e-001	6.795283e-001
3.312909800647618e-004	2.939480e-001	6.795236e-001
3.312909837349346e-004	2.939528e-001	6.795235e-001
3.312909910752804e-004	2.939623e-001	6.795231e-001
3.312910057559720e-004	2.939814e-001	6.795225e-001
3.312910209197708e-004	2.940012e-001	6.795219e-001
3.312910381561106e-004	2.940236e-001	6.795211e-001
3.312910726287902e-004	2.940684e-001	6.795197e-001
3.312911370364987e-004	2.941522e-001	6.795170e-001
3.312912658519156e-004	2.943199e-001	6.795117e-001
3.312915234827493e-004	2.946554e-001	6.795009e-001
3.312920387444168e-004	2.953272e-001	6.794794e-001
3.312930692677517e-004	2.966736e-001	6.794364e-001
3.312951303144216e-004	2.993781e-001	6.793503e-001
3.312992524077613e-004	3.048339e-001	6.791782e-001
3.313074965944408e-004	3.159316e-001	6.788340e-001
3.313239849677997e-004	3.388662e-001	6.781456e-001
3.313569617145176e-004	3.876537e-001	6.767690e-001
3.314229152079533e-004	4.966441e-001	6.740159e-001
3.315548221948248e-004	7.586489e-001	6.685107e-001
3.318186361685678e-004	1.405147e+000	6.575035e-001
3.320717795276735e-004	2.143552e+000	6.469458e-001
3.323554071865428e-004	3.026841e+000	6.351226e-001
3.325789833999727e-004	3.659101e+000	6.258078e-001
3.328173918959859e-004	4.184869e+000	6.158808e-001
3.330178793542307e-004	4.463963e+000	6.075380e-001
3.332383676035645e-004	4.617537e+000	5.983683e-001
3.333253855202747e-004	4.644144e+000	5.947513e-001
3.334406366614373e-004	4.659575e+000	5.899633e-001
3.335767342352227e-004	4.672515e+000	5.843127e-001
3.338081835483051e-004	4.689128e+000	5.747130e-001
3.341269399221815e-004	4.706953e+000	5.615174e-001
3.346217647253796e-004	4.728595e+000	5.410894e-001
3.349109733524264e-004	4.738902e+000	5.291864e-001
3.349671505265724e-004	4.740598e+000	5.268821e-001
3.350795048748643e-004	4.743671e+000	5.222880e-001
3.352561300202433e-004	4.748183e+000	5.150893e-001
3.353791464595508e-004	4.751117e+000	5.100932e-001
3.353982607753706e-004	4.751548e+000	5.093194e-001
3.354364894070101e-004	4.752379e+000	5.077763e-001
3.355129466702890e-004	4.754000e+000	5.046886e-001
3.355509280113714e-004	4.754786e+000	5.031317e-001
3.355790023518180e-004	4.755357e+000	5.019349e-001
3.356065008766866e-004	4.755917e+000	5.006887e-001
3.356390253531940e-004	4.756590e+000	4.991169e-001
3.356730810711779e-004	4.757308e+000	4.974638e-001
3.357194877994877e-004	4.758273e+000	4.954910e-001
3.357660083932239e-004	4.759150e+000	4.940278e-001
3.358180151936853e-004	4.759936e+000	4.929880e-001
3.358893746410190e-004	4.760594e+000	4.926400e-001
3.360320935356862e-004	4.761151e+000	4.940949e-001
3.360490724755848e-004	4.761126e+000	4.945328e-001
3.360830303553820e-004	4.760904e+000	4.957715e-001
3.361509461149764e-004	4.760326e+000	4.982843e-001
3.361571060598173e-004	4.760263e+000	4.985338e-001
3.361694259494990e-004	4.760123e+000	4.991013e-001
3.361847057501179e-004	4.759937e+000	4.998833e-001
3.361982106155287e-004	4.759757e+000	5.006471e-001
3.362144630912328e-004	4.759519e+000	5.016114e-001
3.362223078687289e-004	4.759395e+000	5.020601e-001
3.362299045780543e-004	4.759267e+000	5.024557e-001
3.362392269633378e-004	4.759106e+000	5.028926e-001
3.362490969286992e-004	4.758934e+000	5.033146e-001
3.362604153141497e-004	4.758736e+000	5.037736e-001
3.362750968833159e-004	4.758485e+000	5.043682e-001
3.362919333184582e-004	4.758203e+000	5.050683e-001
3.363158741737354e-004	4.757806e+000	5.060825e-001
3.363449435888998e-004	4.757323e+000	5.073117e-001
3.364460711937006e-004	4.755598e+000	5.115615e-001
3.365609053308919e-004	4.753482e+000	5.163909e-001
3.367591540286850e-004	4.749305e+000	5.247265e-001
3.371556514242711e-004	4.738228e+000	5.413979e-001
3.379486462154434e-004	4.704255e+000	5.747398e-001
3.387965230065170e-004	4.640731e+000	6.103883e-001
3.395691947526917e-004	4.536546e+000	6.428739e-001
3.401812836382703e-004	4.394352e+000	6.686074e-001
3.407447951041685e-004	4.187445e+000	6.922981e-001
3.412163467270256e-004	3.954992e+000	7.121233e-001
3.412405854518818e-004	3.939815e+000	7.131420e-001
3.412890629015941e-004	3.902077e+000	7.151793e-001
3.413860178010188e-004	3.815105e+000	7.192555e-001
3.414102565258750e-004	3.789874e+000	7.202744e-001
3.414587339755873e-004	3.734254e+000	7.223122e-001
3.414602488958909e-004	3.732449e+000	7.223759e-001
3.414632787364979e-004	3.728735e+000	7.225033e-001
3.414640361966496e-004	3.727803e+000	7.225351e-001
3.414648679331325e-004	3.726778e+000	7.225701e-001
3.414652638410382e-004	3.726290e+000	7.225868e-001
3.414654659108164e-004	3.726040e+000	7.225952e-001
3.414654721397926e-004	3.726032e+000	7.225955e-001
3.414654845977450e-004	3.726017e+000	7.225960e-001
3.414655039220251e-004	3.725993e+000	7.225968e-001
3.414655243856085e-004	3.725968e+000	7.225977e-001
3.414655493326522e-004	3.725937e+000	7.225987e-001
3.414655782461685e-004	3.725901e+000	7.225999e-001
3.414656360732009e-004	3.725830e+000	7.226024e-001
3.414657517272658e-004	3.725687e+000	7.226073e-001
3.414659830353957e-004	3.725400e+000	7.226170e-001
3.414664456516553e-004	3.724828e+000	7.226364e-001
3.414673708841746e-004	3.723681e+000	7.226753e-001
3.414691225435505e-004	3.721501e+000	7.227489e-001
3.414726258623022e-004	3.717113e+000	7.228962e-001
3.414794334166474e-004	3.708524e+000	7.231824e-001
3.414811353052336e-004	3.706360e+000	7.232540e-001
3.414845390824062e-004	3.702002e+000	7.233971e-001
3.414884993629887e-004	3.696899e+000	7.235636e-001
3.414888545183440e-004	3.696439e+000	7.235785e-001
3.414891105380429e-004	3.696108e+000	7.235893e-001
3.414893646335179e-004	3.695778e+000	7.236000e-001
3.414897120480882e-004	3.695328e+000	7.236146e-001
3.414900924635478e-004	3.694834e+000	7.236305e-001
3.414907471635147e-004	3.693983e+000	7.236581e-001
3.414914659318991e-004	3.693047e+000	7.236883e-001
3.414923188632928e-004	3.691936e+000	7.237242e-001
3.414933881332911e-004	3.690539e+000	7.237691e-001
3.414950053776146e-004	3.688421e+000	7.238371e-001
3.414974012263956e-004	3.685268e+000	7.239379e-001
3.415015224470362e-004	3.679804e+000	7.241111e-001
3.415093358803607e-004	3.669294e+000	7.244396e-001
3.415249627470096e-004	3.647687e+000	7.250965e-001
3.415562164803074e-004	3.602135e+000	7.264104e-001
3.416187239469031e-004	3.502008e+000	7.290382e-001
3.417361066925212e-004	3.281043e+000	7.339728e-001
3.419701245824075e-004	2.718905e+000	7.438107e-001
3.424097433597254e-004	1.446919e+000	7.622916e-001
3.424420696707298e-004	1.339262e+000	7.636505e-001
3.425067222927387e-004	1.102407e+000	7.663684e-001
3.426360275367564e-004	6.182145e-001	7.718041e-001
3.426683538477609e-004	4.985235e-001	7.731630e-001
3.427330064697697e-004	2.731023e-001	7.758808e-001
3.427673889849639e-004	1.706701e-001	7.773262e-001
3.427929601377024e-004	1.165292e-001	7.784011e-001
3.428297339382601e-004	6.815039e-002	7.799470e-001
3.428488108351383e-004	5.396039e-002	7.807490e-001
3.428672620856837e-004	4.723563e-002	7.815246e-001
3.428907413920697e-004	4.252917e-002	7.825116e-001
3.429126136796678e-004	4.016023e-002	7.834311e-001
3.429416899551611e-004	3.854690e-002	7.846533e-001
3.429751761468974e-004	3.755370e-002	7.860610e-001
3.430246910004368e-004	3.669620e-002	7.881424e-001
3.430840918609539e-004	3.593112e-002	7.906395e-001
3.431916851846628e-004	3.474462e-002	7.951624e-001
3.433662505069717e-004	3.307123e-002	8.025005e-001
3.437153811515896e-004	3.042932e-002	8.171765e-001
3.444136424408254e-004	2.665285e-002	8.465281e-001
3.451806794932746e-004	2.392212e-002	8.787699e-001
3.460454676950751e-004	2.205189e-002	9.151194e-001
3.471194628890657e-004	2.067007e-002	9.602607e-001
3.484613284688036e-004	1.967018e-002	1.016658e+000
3.501427027253755e-004	1.895633e-002	1.087321e+000
3.523466495763703e-004	1.839617e-002	1.179938e+000
3.552941167224496e-004	1.787807e-002	1.303788e+000
3.595980946147132e-004	1.725837e-002	1.484610e+000
3.663429917661487e-004	1.638234e-002	1.767917e+000
3.761086167661487e-004	1.521404e-002	2.177986e+000
3.858742417661487e-004	1.414579e-002	2.587916e+000
3.956398667661487e-004	1.317664e-002	2.997693e+000
4.054054917661487e-004	1.229761e-002	3.407313e+000
4.151711167661487e-004	1.149683e-002	3.816737e+000
4.229193902985243e-004	1.090459e-002	4.141422e+000
4.235607628302821e-004	1.085885e-002	4.168275e+000
4.242021353620400e-004	1.081341e-002	4.195116e+000
4.248435078937978e-004	1.076826e-002	4.221943e+000
4.254848804255556e-004	1.072340e-002	4.248757e+000
4.261262529573134e-004	1.067885e-002	4.275558e+000
4.267676254890713e-004	1.063459e-002	4.302346e+000
4.274089980208291e-004	1.059062e-002	4.329122e+000
4.289052004321226e-004	1.048866e-002	4.391475e+000
4.298208919915301e-004	1.042700e-002	4.429532e+000
4.299482955109516e-004	1.041848e-002	4.434812e+000
4.302031025497947e-004	1.040152e-002	4.445341e+000
4.307127166274809e-004	1.036769e-002	4.466334e+000
4.310166095291099e-004	1.034758e-002	4.478806e+000
4.310574147204898e-004	1.034489e-002	4.480473e+000
4.311390251032497e-004	1.033951e-002	4.483796e+000
4.312696221589529e-004	1.033090e-002	4.489101e+000
4.312886219982819e-004	1.032965e-002	4.489871e+000
4.313266216769401e-004	1.032715e-002	4.491405e+000
4.314026210342564e-004	1.032215e-002	4.494472e+000
4.314385020087799e-004	1.031979e-002	4.495925e+000
4.314699063290363e-004	1.031773e-002	4.497222e+000
4.314958568547724e-004	1.031602e-002	4.498341e+000
4.315246008776691e-004	1.031414e-002	4.499663e+000
4.315594049022261e-004	1.031185e-002	4.501361e+000
4.315938704977202e-004	1.030959e-002	4.502991e+000
4.316496164581974e-004	1.030593e-002	4.505173e+000
4.317003276176071e-004	1.030261e-002	4.506555e+000
4.317571842698016e-004	1.029888e-002	4.507396e+000
4.318445771347321e-004	1.029316e-002	4.507102e+000
4.320193628645931e-004	1.028173e-002	4.503516e+000
4.320261389025469e-004	1.028129e-002	4.503300e+000
4.320396909784546e-004	1.028040e-002	4.502778e+000
4.320667951302699e-004	1.027863e-002	4.501676e+000
4.320880717870660e-004	1.027724e-002	4.500711e+000
4.321029654643701e-004	1.027627e-002	4.499937e+000
4.321152404756088e-004	1.027547e-002	4.499231e+000
4.321307952088901e-004	1.027445e-002	4.498307e+000
4.321360178241097e-004	1.027411e-002	4.498012e+000
4.321441994215273e-004	1.027358e-002	4.497593e+000
4.321533332670575e-004	1.027298e-002	4.497169e+000
4.321637681081435e-004	1.027230e-002	4.496727e+000
4.321749846937740e-004	1.027157e-002	4.496273e+000
4.321907289705523e-004	1.027054e-002	4.495634e+000
4.322071034781936e-004	1.026948e-002	4.494951e+000
4.322319440824283e-004	1.026786e-002	4.493897e+000
4.322583024346025e-004	1.026614e-002	4.492784e+000
4.323642020917426e-004	1.025924e-002	4.488333e+000
4.340149357199345e-004	1.015307e-002	4.418925e+000
4.356656693481265e-004	1.004887e-002	4.349522e+000
4.373164029763184e-004	9.946631e-003	4.280125e+000
4.389671366045104e-004	9.846366e-003	4.210733e+000
4.406178702327023e-004	9.748068e-003	4.141346e+000
4.422686038608943e-004	9.651740e-003	4.071964e+000
4.439193374890862e-004	9.557379e-003	4.002588e+000
4.536849624890863e-004	9.023260e-003	3.592231e+000
4.634505874890863e-004	8.534573e-003	3.182010e+000
4.732162124890863e-004	8.092522e-003	2.771940e+000
4.829818374890863e-004	7.692883e-003	2.362022e+000
4.927474624890863e-004	7.334079e-003	1.952256e+000
5.025130874890863e-004	7.006947e-003	1.542605e+000
5.025703079480706e-004	7.005312e-003	1.540206e+000
5.037147171277582e-004	6.978553e-003	1.492215e+000
5.049354202527581e-004	6.966446e-003	1.441028e+000
5.073768265027581e-004	6.987268e-003	1.338660e+000
5.079871780652581e-004	7.020780e-003	1.313070e+000
5.092078811902580e-004	7.235458e-003	1.261893e+000
5.112059447498834e-004	8.082044e-003	1.178132e+000
5.124187812937867e-004	9.328173e-003	1.127293e+000
5.133023039034279e-004	1.131628e-002	1.090262e+000
5.140018192153049e-004	1.442061e-002	1.060944e+000
5.145812563803727e-004	1.928021e-002	1.036661e+000
5.150899387010716e-004	2.659001e-002	1.015345e+000
5.153906830993242e-004	3.326603e-002	1.002743e+000
5.155690899708945e-004	3.904785e-002	9.952670e-001
5.156780336844517e-004	4.498348e-002	9.907021e-001
5.157490423365429e-004	5.311188e-002	9.877268e-001
5.158154463753128e-004	6.844164e-002	9.849445e-001
5.158916439602696e-004	9.962600e-002	9.817519e-001
5.159882963099034e-004	1.648675e-001	9.777022e-001
5.161248915261151e-004	2.896149e-001	9.719791e-001
5.161282911733558e-004	2.933607e-001	9.718366e-001
